thomas_num,thomas_name,id,icpsr,congress,year,st_name,cd,Democrat?,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,LES,LES Rank In Party,Total in Party,Benchmark,Expectations?
6646,"Udall, Tom",1073103,29924,107,2001-02,NM,3,1,0,0,0,0,0,20,4,3,2,1,1,1,1,1,0,1.799286246,3,214,0.150316015,Exceeds Expectations
6647,"Udall, Mark",1070602,29906,107,2001-02,CO,2,1,0,0,0,0,0,28,1,3,3,2,1,0,0,0,0,1.936680079,2,214,0.150316015,Exceeds Expectations
6648,"Underwood, Robert",107.5,.,107,2001-02,GU,1,.,0,0,0,0,0,9,3,4,2,2,0,0,0,0,0,1.846881151,.,.,0.367039293,Exceeds Expectations
6649,"Upton, Fred",1072206,15446,107,2001-02,MI,6,0,1,1,0,0,0,12,2,2,0,0,0,0,0,0,0,0.92428875,110,228,1.779013753,Meets Expectations
6650,"Velazquez, Nydia",1073212,29378,107,2001-02,NY,12,1,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0.546057403,52,214,0.367039293,Meets Expectations
6651,"Visclosky, Peter",1071401,15124,107,2001-02,IN,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.093641981,175,214,0.656003714,Below Expectations
6652,"Vitter, David",1071801,29918,107,2001-02,LA,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.280925959,176,228,0.782190859,Below Expectations
6653,"Walden, Greg",1073702,29932,107,2001-02,OR,2,0,0,0,0,0,0,14,7,5,5,3,0,0,0,0,0,3.246710539,29,228,0.782190859,Exceeds Expectations
6654,"Walsh, James",1073225,15630,107,2001-02,NY,25,0,2,2,2,1,1,3,1,1,1,1,0,0,0,0,0,2.613425732,41,228,1.706772566,Exceeds Expectations
6655,"Wamp, Zach",1074203,29567,107,2001-02,TN,3,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0.408171475,159,228,0.926673055,Below Expectations
6656,"Waters, Maxine",1070535,29106,107,2001-02,CA,35,1,0,0,0,0,0,24,0,0,0,0,1,0,1,1,0,0.429285228,64,214,0.439280391,Meets Expectations
6657,"Watkins, Wes",1073603,29749,107,2001-02,OK,3,0,0,0,0,0,0,18,2,2,2,0,0,0,0,0,0,1.034840941,104,228,0.854431927,Meets Expectations
6658,"Watson, Diane",1070532,20106,107,2001-02,CA,32,1,0,0,0,0,0,3,0,0,0,0,2,0,1,1,1,0.165024325,141,214,0.078074917,Exceeds Expectations
6659,"Watt, Melvin",1073312,29383,107,2001-02,NC,12,1,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0.414049536,67,214,0.367039293,Meets Expectations
6660,"Watts, J.",1073604,29556,107,2001-02,OK,4,0,1,1,1,1,0,9,0,0,0,0,1,0,0,0,0,0.928713322,109,228,0.926673055,Meets Expectations
6661,"Waxman, Henry",1070529,14280,107,2001-02,CA,29,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0.321868867,92,214,1.017209172,Below Expectations
6662,"Weiner, Anthony",1073209,29926,107,2001-02,NY,9,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0.26531896,106,214,0.713692307,Below Expectations
6663,"Weldon, Dave",1070915,29509,107,2001-02,FL,15,0,2,1,2,2,0,15,1,1,1,0,1,0,1,1,1,2.058446407,55,228,1.490049362,Meets Expectations
6664,"Weldon, Curt",1073807,15447,107,2001-02,PA,7,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0.320407569,170,228,1.779013753,Below Expectations
6665,"Weller, Jerry",1071311,29516,107,2001-02,IL,11,0,2,1,2,2,0,13,0,0,0,0,0,0,0,0,0,1.535193086,76,228,0.926673055,Exceeds Expectations
6666,"Wexler, Robert",1070919,29715,107,2001-02,FL,19,1,0,0,0,0,0,6,1,1,0,0,2,0,0,0,0,0.333802253,86,214,0.222557113,Meets Expectations
6667,"Whitfield, Ed",1071701,29525,107,2001-02,KY,1,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0.115491778,202,228,0.926673055,Below Expectations
6668,"Wicker, Roger",1072401,29534,107,2001-02,MS,1,0,0,0,0,0,0,8,3,2,2,1,1,0,0,0,0,1.302693367,91,228,0.926673055,Meets Expectations
6669,"Wilson, Heather",1073101,29779,107,2001-02,NM,1,0,1,1,1,1,0,17,1,1,0,0,1,0,1,1,0,1.339082718,89,228,0.782190859,Exceeds Expectations
6670,"Wilson, Joe",1074002.2,20138,107,2001-02,SC,2,0,0,0,0,0,0,12,0,0,0,0,2,0,1,1,0,0.245122671,186,228,0.709949732,Below Expectations
6671,"Wolf, Frank",1074610,14869,107,2001-02,VA,10,0,1,1,1,1,1,7,1,1,1,1,2,0,1,1,1,2.295007944,45,228,1.995736957,Meets Expectations
6672,"Woolsey, Lynn",1070506,29309,107,2001-02,CA,6,1,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0.309383273,97,214,0.367039293,Meets Expectations
6673,"Wu, David",1073701,29931,107,2001-02,OR,1,1,0,0,0,0,0,15,1,1,1,1,0,0,0,0,0,0.912885547,26,214,0.150316015,Exceeds Expectations
6674,"Wynn, Albert",1072004,29355,107,2001-02,MD,4,1,0,0,0,0,0,11,0,0,0,0,4,0,1,1,1,0.296123087,102,214,0.367039293,Meets Expectations
6675,"Young, C.W.",1070910,13047,107,2001-02,FL,10,0,4,2,3,3,3,2,0,0,0,0,1,0,1,1,0,4.04551506,17,228,5.446669102,Meets Expectations
6676,"Young, Don",1070201,14066,107,2001-02,AK,1,0,9,7,7,7,2,47,20,22,15,4,1,0,0,0,0,15.76339436,1,228,5.374428272,Exceeds Expectations
6677,"Abercrombie, Neil",1081101,15245,108,2003-04,HI,1,1,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0.35252434,83,209,0.492514551,Meets Expectations
6678,"Acevedo-Vila, Anibal",108.1,.,108,2003-04,PR,1,.,0,0,0,0,0,14,2,1,1,0,3,2,2,1,1,0.882214665,.,.,0.190317795,Exceeds Expectations
6679,"Ackerman, Gary",1083205,15000,108,2003-04,NY,5,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.149422273,147,209,0.734271944,Below Expectations
6680,"Aderholt, Robert",1080104,29701,108,2003-04,AL,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.194318473,194,230,1.005303741,Below Expectations
6681,"Akin, W.",1082502,20123,108,2003-04,MO,2,0,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,1.142555475,101,230,1.300968647,Meets Expectations
6682,"Alexander, Rodney",1081805,20327,108,2003-04,LA,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.049807426,196,209,0.129878446,Below Expectations
6683,"Allen, Thomas",1081901,29728,108,2003-04,ME,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.169345245,141,209,0.311196506,Meets Expectations
6684,"Andrews, Robert",1083001,29132,108,2003-04,NJ,1,1,0,0,0,0,0,104,0,0,0,0,1,0,0,0,0,1.729977965,4,209,0.492514551,Exceeds Expectations
6685,"Baca, Joe",1080543,29942,108,2003-04,CA,43,1,0,0,0,0,0,15,1,2,2,0,3,0,0,0,0,0.865122855,22,209,0.250757158,Exceeds Expectations
6686,"Bachus, Spencer",1080106,29301,108,2003-04,AL,6,0,3,3,3,3,1,7,4,2,2,2,1,0,0,0,0,4.393753052,14,230,1.54272604,Exceeds Expectations
6687,"Baird, Brian",1084703,29938,108,2003-04,WA,3,1,0,0,0,0,0,6,3,2,2,2,0,0,0,0,0,1.469484806,6,209,0.250757158,Exceeds Expectations
6688,"Baker, Richard",1081806,15401,108,2003-04,LA,6,0,2,2,2,2,0,23,5,4,3,1,1,1,1,1,1,3.690027237,17,230,1.724044085,Exceeds Expectations
6689,"Baldwin, Tammy",1084902,29940,108,2003-04,WI,2,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.23243466,114,209,0.250757158,Meets Expectations
6690,"Ballance, Frank",1083301.1,20339,108,2003-04,NC,1,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0.841471136,24,209,0.129878446,Exceeds Expectations
6691,"Ballenger, Cass",1083310,15402,108,2003-04,NC,10,0,0,0,0,0,0,6,1,1,1,0,1,1,1,1,1,0.58750689,153,230,1.724044085,Below Expectations
6692,"Barrett, J.",1084003,20347,108,2003-04,SC,3,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.136140302,200,230,0.823985696,Below Expectations
6693,"Bartlett, Roscoe",1082006,29356,108,2003-04,MD,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.149422273,199,230,1.54272604,Below Expectations
6694,"Barton, Joe",1084306,15085,108,2003-04,TX,6,0,3,1,2,1,0,4,1,2,1,0,0,0,0,0,0,1.567365646,81,230,1.784483433,Meets Expectations
6695,"Bass, Charles",1082902,29538,108,2003-04,NH,2,0,0,0,0,0,0,4,1,1,1,0,2,1,2,2,1,0.607104242,152,230,1.065743089,Meets Expectations
6696,"Beauprez, Bob",1080607,20312,108,2003-04,CO,7,0,1,0,1,1,0,11,2,2,1,0,0,0,0,0,0,1.28907001,93,230,0.823985696,Exceeds Expectations
6697,"Becerra, Xavier",1080531,29316,108,2003-04,CA,31,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.132819802,155,209,0.432075202,Below Expectations
6698,"Bell, Chris",1084325,20354,108,2003-04,TX,25,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0.086332873,176,209,0.129878446,Meets Expectations
6699,"Bereuter, Doug",1082701,14605,108,2003-04,NE,1,0,0,0,0,0,0,20,3,4,4,2,1,0,0,0,0,2.200057983,58,230,1.965801477,Meets Expectations
6700,"Berkley, Shelley",1082801,29922,108,2003-04,NV,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.132819802,157,209,0.250757158,Meets Expectations
6701,"Berman, Howard",1080528,15005,108,2003-04,CA,28,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0.286114424,98,209,0.734271944,Below Expectations
6702,"Berry, Marion",1080401,29702,108,2003-04,AR,1,1,0,0,0,0,0,11,0,0,0,0,1,1,1,1,1,0.311804116,90,209,0.311196506,Meets Expectations
6703,"Biggert, Judy",1081313,29912,108,2003-04,IL,13,0,1,1,1,0,0,10,3,3,3,2,0,0,0,0,0,2.255917788,53,230,1.361407995,Exceeds Expectations
6704,"Bilirakis, Michael",1080909,15006,108,2003-04,FL,9,0,1,0,0,0,0,20,4,5,5,3,1,1,1,1,1,2.988401413,24,230,1.844922781,Exceeds Expectations
6705,"Bishop, Rob",1084401,20357,108,2003-04,UT,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0.380818039,173,230,0.823985696,Below Expectations
6706,"Bishop, Sanford",1081002,29339,108,2003-04,GA,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0.069730394,181,209,0.432075202,Below Expectations
6707,"Bishop, Timothy",1083201,20338,108,2003-04,NY,1,1,0,0,0,0,0,9,0,0,0,0,1,1,1,1,1,0.278599143,104,209,0.129878446,Exceeds Expectations
6708,"Blackburn, Marsha",1084207,20351,108,2003-04,TN,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.11621733,209,230,0.823985696,Below Expectations
6709,"Blumenauer, Earl",1083703,29588,108,2003-04,OR,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.099614851,171,209,0.311196506,Below Expectations
6710,"Blunt, Roy",1082507,29735,108,2003-04,MO,7,0,1,1,1,1,0,10,3,5,3,2,0,0,0,0,0,2.750735998,28,230,1.005303741,Exceeds Expectations
6711,"Boehlert, Sherwood",1083224,15007,108,2003-04,NY,24,0,2,2,2,1,0,15,4,2,1,1,0,0,0,0,0,2.543884993,37,230,4.785242081,Meets Expectations
6712,"Boehner, John",1083508,29137,108,2003-04,OH,8,0,1,0,1,1,1,4,2,3,3,2,0,0,0,0,0,2.641539335,33,230,4.543484688,Meets Expectations
6713,"Bonilla, Henry",1084323,39302,108,2003-04,TX,23,0,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,2.092211485,59,230,1.126182437,Exceeds Expectations
6714,"Bonner, Jo",1080101,20300,108,2003-04,AL,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.08301238,218,230,0.823985696,Below Expectations
6715,"Bono Mack, Mary",1080545,29775,108,2003-04,CA,45,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,1.192362905,98,230,0.944864392,Meets Expectations
6716,"Boozman, John",1080403,20101,108,2003-04,AR,3,0,0,0,0,0,0,3,1,2,2,0,1,1,1,1,1,0.785108566,132,230,0.884425044,Meets Expectations
6717,"Bordallo, Madeleine",108.2,.,108,2003-04,GU,1,.,0,0,0,0,0,11,3,2,2,2,1,0,1,1,1,1.659412742,.,.,0.129878446,Exceeds Expectations
6718,"Boswell, Leonard",1081503,29721,108,2003-04,IA,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.132819802,158,209,0.311196506,Below Expectations
6719,"Boucher, Rick",1084609,15010,108,2003-04,VA,9,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.177715987,136,209,0.734271944,Below Expectations
6720,"Boyd, Allen",1080902,29713,108,2003-04,FL,2,1,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0.712294281,31,209,0.311196506,Exceeds Expectations
6721,"Bradley, Jeb",1082901,20335,108,2003-04,NH,1,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,0.659203649,147,230,0.823985696,Meets Expectations
6722,"Brady, Robert",1083801,29777,108,2003-04,PA,1,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0.056448415,191,209,0.250757158,Below Expectations
6723,"Brady, Kevin",1084308,29760,108,2003-04,TX,8,0,0,0,0,0,0,10,1,0,0,0,1,0,1,1,1,0.384246498,172,230,1.005303741,Below Expectations
6724,"Brown, Corrine",1080903,29328,108,2003-04,FL,3,1,0,0,0,0,0,1,0,0,0,0,4,2,2,2,2,0.281597227,103,209,0.432075202,Meets Expectations
6725,"Brown, Sherrod",1083513,29389,108,2003-04,OH,13,1,0,0,0,0,0,14,1,1,1,0,1,0,0,0,0,0.594470322,44,209,0.432075202,Meets Expectations
6726,"Brown, Henry",1084001,20137,108,2003-04,SC,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0.42184189,169,230,1.300968647,Below Expectations
6727,"Brown-Waite, Ginny",1080905,20313,108,2003-04,FL,5,0,0,0,0,0,0,9,5,3,3,1,2,1,2,2,1,1.900725842,69,230,0.823985696,Exceeds Expectations
6728,"Burgess, Michael",1084326,20355,108,2003-04,TX,26,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.166024759,196,230,0.823985696,Below Expectations
6729,"Burns, Max",1081012,20320,108,2003-04,GA,12,0,0,0,0,0,0,16,3,6,6,1,1,1,1,1,1,2.483756065,39,230,0.823985696,Exceeds Expectations
6730,"Burr, Richard",1083305,29548,108,2003-04,NC,5,0,3,1,2,1,1,11,3,2,1,1,0,0,0,0,0,2.717895269,30,230,1.065743089,Exceeds Expectations
6731,"Burton, Dan",1081405,15014,108,2003-04,IN,5,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0.102935344,210,230,1.844922781,Below Expectations
6732,"Butterfield, G.",1083301.2,20340,108,2003-04,NC,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.12917687,159,209,0.129878446,Meets Expectations
6733,"Buyer, Steve",1081404,29350,108,2003-04,IN,4,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0.718849421,139,230,1.54272604,Below Expectations
6734,"Calvert, Ken",1080544,29323,108,2003-04,CA,44,0,1,1,1,1,1,12,3,3,1,0,1,1,0,0,0,2.314704418,52,230,1.54272604,Exceeds Expectations
6735,"Camp, Dave",1082204,29124,108,2003-04,MI,4,0,0,0,0,0,0,34,2,3,2,2,0,0,0,0,0,1.931446433,68,230,1.186621785,Exceeds Expectations
6736,"Cannon, Chris",1084403,29766,108,2003-04,UT,3,0,0,0,0,0,0,12,4,6,6,4,2,1,1,1,1,3.343672752,20,230,1.421847343,Exceeds Expectations
6737,"Cantor, Eric",1084607,20144,108,2003-04,VA,7,0,0,0,0,0,0,7,1,2,2,1,0,0,0,0,0,0.992908299,112,230,0.884425044,Meets Expectations
6738,"Capito, Shelley",1084802,20146,108,2003-04,WV,2,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0.541342378,160,230,0.884425044,Meets Expectations
6739,"Capps, Lois",1080523,29774,108,2003-04,CA,23,1,0,0,0,0,0,15,2,2,2,1,0,0,0,0,0,1.237034202,12,209,0.250757158,Exceeds Expectations
6740,"Capuano, Michael",1082108,29919,108,2003-04,MA,8,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.182627231,132,209,0.250757158,Meets Expectations
6741,"Cardin, Benjamin",1082003,15408,108,2003-04,MD,3,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.215832174,118,209,0.613393247,Below Expectations
6742,"Cardoza, Dennis",1080518,20306,108,2003-04,CA,18,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0.269511968,105,209,0.129878446,Exceeds Expectations
6743,"Carson, Julia",1081407,29720,108,2003-04,IN,7,1,0,0,0,0,0,8,0,0,0,0,2,1,1,0,0,0.183401704,129,209,0.311196506,Meets Expectations
6744,"Carson, Brad",1083602,20132,108,2003-04,OK,2,1,0,0,0,0,0,13,0,0,0,0,2,1,1,1,1,0.348329544,84,209,0.190317795,Exceeds Expectations
6745,"Carter, John",1084331,20356,108,2003-04,TX,31,0,1,1,1,1,1,4,2,2,1,1,1,1,0,0,0,2.23274684,56,230,0.823985696,Exceeds Expectations
6746,"Case, Ed",1081102,20322,108,2003-04,HI,2,1,0,0,0,0,0,19,2,1,1,1,1,1,1,1,1,1.185211897,13,209,0.129878446,Exceeds Expectations
6747,"Castle, Michael",1080801,29327,108,2003-04,DE,1,0,4,3,3,2,1,12,3,5,4,2,0,0,0,0,0,4.720539093,11,230,1.54272604,Exceeds Expectations
6748,"Chabot, Steve",1083501,29550,108,2003-04,OH,1,0,1,1,1,1,0,8,2,2,1,0,0,0,0,0,0,1.461874843,89,230,1.482286692,Meets Expectations
6749,"Chandler, Ben",1081706.2,20326,108,2003-04,KY,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.016602475,207,209,0.129878446,Below Expectations
6750,"Chocola, Chris",1081402,20324,108,2003-04,IN,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.049807426,225,230,0.823985696,Below Expectations
6751,"Christensen, Donna",108.3,.,108,2003-04,VI,1,.,0,0,0,0,0,9,3,3,2,0,0,0,0,0,0,1.08655715,.,.,0.311196506,Exceeds Expectations
6752,"Clay, Wm.",1082501,20147,108,2003-04,MO,1,1,0,0,0,0,0,3,0,0,0,0,2,1,2,2,2,0.285899967,100,209,0.190317795,Exceeds Expectations
6753,"Clyburn, James",1084006,39301,108,2003-04,SC,6,1,0,0,0,0,0,2,1,1,1,0,2,0,2,2,2,0.605751455,41,209,0.432075202,Meets Expectations
6754,"Coble, Howard",1083306,15092,108,2003-04,NC,6,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0.335921854,179,230,1.784483433,Below Expectations
6755,"Cole, Tom",1083604,20344,108,2003-04,OK,4,0,0,0,0,0,0,5,2,1,1,1,1,1,0,0,0,0.849182069,120,230,0.823985696,Meets Expectations
6756,"Collins, Mac",1081008,29340,108,2003-04,GA,8,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0.28888306,186,230,1.126182437,Below Expectations
6757,"Combest, Larry",1084319.1,15093,108,2003-04,TX,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,1.36793983,Below Expectations
6758,"Conyers, John",1082214,10713,108,2003-04,MI,14,1,0,0,0,0,0,27,1,0,0,0,1,0,0,0,0,0.56289345,53,209,1.278226137,Below Expectations
6759,"Cooper, Jim",1084205,15019,108,2003-04,TN,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.11621733,166,209,0.129878446,Meets Expectations
6760,"Costello, Jerry",1081312,15453,108,2003-04,IL,12,1,0,0,0,0,0,8,0,0,0,0,1,1,1,0,0,0.180081204,133,209,0.552953899,Below Expectations
6761,"Cox, Christopher",1080548,15601,108,2003-04,CA,48,0,1,1,1,1,0,18,4,4,2,1,0,0,0,0,0,2.476886034,40,230,4.603923798,Meets Expectations
6762,"Cramer, Robert",1080105,29100,108,2003-04,AL,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.066409901,183,209,0.492514551,Below Expectations
6763,"Crane, Philip",1081308,12041,108,2003-04,IL,8,0,1,0,0,0,0,18,1,3,3,1,1,0,0,0,0,1.459470034,90,230,2.267998219,Meets Expectations
6764,"Crenshaw, Ander",1080904,20111,108,2003-04,FL,4,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0.712294281,141,230,0.884425044,Meets Expectations
6765,"Crowley, Joseph",1083207,29925,108,2003-04,NY,7,1,0,0,0,0,0,6,0,0,0,0,2,1,1,1,0,0.177998871,134,209,0.250757158,Meets Expectations
6766,"Cubin, Barbara",1085001,29584,108,2003-04,WY,1,0,0,0,0,0,0,12,4,3,2,0,1,0,0,0,0,1.250991225,95,230,1.482286692,Meets Expectations
6767,"Culberson, John",1084307,20139,108,2003-04,TX,7,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0.053127922,222,230,0.884425044,Below Expectations
6768,"Cummings, Elijah",1082007,29587,108,2003-04,MD,7,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0.293933332,96,209,0.311196506,Meets Expectations
6769,"Cunningham, Randy",1080550,29107,108,2003-04,CA,50,0,0,0,0,0,0,12,1,1,1,1,0,0,0,0,0,0.828511596,123,230,1.186621785,Meets Expectations
6770,"Davis, Jim",1080911,29714,108,2003-04,FL,11,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0.210920945,120,209,0.311196506,Meets Expectations
6771,"Davis, Danny",1081307,29717,108,2003-04,IL,7,1,0,0,0,0,0,9,0,0,0,0,7,1,0,0,1,0.249040306,107,209,0.311196506,Meets Expectations
6772,"Davis, Artur",1080107,20302,108,2003-04,AL,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.066409901,186,209,0.129878446,Meets Expectations
6773,"Davis, Jo",1084601,20141,108,2003-04,VA,1,0,0,0,0,0,0,21,4,4,3,2,1,1,1,1,1,2.314812422,51,230,1.300968647,Exceeds Expectations
6774,"Davis, Tom",1084611,29576,108,2003-04,VA,11,0,2,2,2,1,1,25,10,10,7,5,0,0,0,0,0,6.7023983,5,230,4.422605991,Exceeds Expectations
6775,"Davis, Susan",1080553,20108,108,2003-04,CA,53,1,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0.504854262,61,209,0.190317795,Exceeds Expectations
6776,"Davis, Lincoln",1084204,20350,108,2003-04,TN,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0.129878446,Below Expectations
6777,"DeFazio, Peter",1083704,15410,108,2003-04,OR,4,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0.28224209,102,209,0.613393247,Below Expectations
6778,"DeGette, Diana",1080601,29710,108,2003-04,CO,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.132819802,154,209,0.311196506,Below Expectations
6779,"DeLauro, Rosa",1080703,29109,108,2003-04,CT,3,1,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0.438305348,73,209,0.492514551,Meets Expectations
6780,"DeLay, Tom",1084322,15094,108,2003-04,TX,22,0,3,3,3,3,3,3,1,2,2,1,0,0,0,0,0,4.801804543,10,230,1.36793983,Exceeds Expectations
6781,"DeMint, Jim",1084004,29936,108,2003-04,SC,4,0,1,0,0,0,0,29,0,1,1,0,0,0,0,0,0,0.762085795,135,230,0.944864392,Meets Expectations
6782,"Deal, Nathan",1081010,99342,108,2003-04,GA,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.099614851,211,230,1.126182437,Below Expectations
6783,"Delahunt, William",1082110,29731,108,2003-04,MA,10,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.066409901,188,209,0.311196506,Below Expectations
6784,"Deutsch, Peter",1080920,29335,108,2003-04,FL,20,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.149422273,148,209,0.432075202,Below Expectations
6785,"Diaz-Balart, Mario",1080925,20316,108,2003-04,FL,25,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0.662486851,145,230,0.823985696,Meets Expectations
6786,"Diaz-Balart, Lincoln",1080921,29336,108,2003-04,FL,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03320495,226,230,1.126182437,Below Expectations
6787,"Dicks, Norman",1084706,14413,108,2003-04,WA,6,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0.286114424,99,209,0.915589988,Below Expectations
6788,"Dingell, John",1082215,2605,108,2003-04,MI,15,1,0,0,0,0,0,20,3,1,1,1,0,0,0,0,0,1.183943629,14,209,1.580422878,Meets Expectations
6789,"Doggett, Lloyd",1084310,29571,108,2003-04,TX,10,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.169345245,140,209,0.371635854,Below Expectations
6790,"Dooley, Calvin",1080520,29105,108,2003-04,CA,20,1,0,0,0,0,0,5,2,2,1,1,1,0,0,0,0,0.935319304,19,209,0.492514551,Exceeds Expectations
6791,"Doolittle, John",1080504,29104,108,2003-04,CA,4,0,0,0,0,0,0,9,5,4,4,1,0,0,0,0,0,1.966155767,65,230,1.186621785,Exceeds Expectations
6792,"Doyle, Michael",1083814,29561,108,2003-04,PA,14,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.23630701,110,209,0.371635854,Meets Expectations
6793,"Dreier, David",1080526,14813,108,2003-04,CA,26,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0.541342378,159,230,4.84568119,Below Expectations
6794,"Duncan, John",1084202,15455,108,2003-04,TN,2,0,0,0,0,0,0,12,3,1,0,0,1,1,1,1,1,0.770723283,134,230,1.663604736,Below Expectations
6795,"Dunn, Jennifer",1084708,39312,108,2003-04,WA,8,0,2,0,2,2,1,10,1,1,1,1,0,0,0,0,0,2.392486334,46,230,1.126182437,Exceeds Expectations
6796,"Edwards, Chet",1084311,29144,108,2003-04,TX,11,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.149422273,146,209,0.492514551,Below Expectations
6797,"Ehlers, Vernon",1082203,29362,108,2003-04,MI,3,0,1,1,1,0,0,17,4,3,2,0,0,0,0,0,0,1.803297043,73,230,1.54272604,Meets Expectations
6798,"Emanuel, Rahm",1081305,20323,108,2003-04,IL,5,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.28224209,101,209,0.129878446,Exceeds Expectations
6799,"Emerson, Jo",1082508,29736,108,2003-04,MO,8,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1,0.924483538,114,230,1.005303741,Meets Expectations
6800,"Engel, Eliot",1083217,15603,108,2003-04,NY,17,1,1,1,1,1,1,14,0,0,0,0,5,2,2,2,2,1.792518616,3,209,0.552953899,Exceeds Expectations
6801,"English, Phil",1083803,29563,108,2003-04,PA,3,0,0,0,0,0,0,49,0,1,1,1,3,1,2,1,1,1.488994718,86,230,1.065743089,Meets Expectations
